date,temp
2/16/2017 10:10,13.63
2/16/2017 10:20,13.77
2/16/2017 10:30,13.84
2/16/2017 10:40,14.25
2/16/2017 10:50,14.36
2/16/2017 11:00,14.59
2/16/2017 11:10,14.76
2/16/2017 11:20,14.98
2/16/2017 11:30,15.46
2/16/2017 11:40,15.41
2/16/2017 11:50,15.23
2/16/2017 12:00,15.19
2/16/2017 12:10,14.78
2/16/2017 12:20,14.21
2/16/2017 12:30,13.94
2/16/2017 12:40,13.83
2/16/2017 12:50,13.63
2/16/2017 13:00,13.53
2/16/2017 13:10,13.67
2/16/2017 13:20,13.82
2/16/2017 13:30,14.04
2/16/2017 13:40,14.23
2/16/2017 13:50,14.52
2/16/2017 14:00,14.55
2/16/2017 14:10,14.37
2/16/2017 14:20,14.38
2/16/2017 14:30,14.51
2/16/2017 14:40,14.39
2/16/2017 14:50,14.27
2/16/2017 15:00,13.94
2/16/2017 15:10,13.8
2/16/2017 15:20,13.54
2/16/2017 15:30,13.45
2/16/2017 15:40,13.45
2/16/2017 15:50,13.35
2/16/2017 16:00,13.35
2/16/2017 16:10,13.44
2/16/2017 16:20,13.53
2/16/2017 16:30,13.55
2/16/2017 16:40,13.61
2/16/2017 16:50,13.63
2/16/2017 17:00,13.64
2/16/2017 17:10,13.67
2/16/2017 17:20,13.65
2/16/2017 17:30,13.63
2/16/2017 17:40,13.53
2/16/2017 17:50,13.59
2/16/2017 18:00,13.55
2/16/2017 18:10,13.5
2/16/2017 18:20,13.45
2/16/2017 18:30,13.3
2/16/2017 18:40,13.24
2/16/2017 18:50,13.07
2/16/2017 19:00,12.86
2/16/2017 19:10,12.61
2/16/2017 19:20,12.41
2/16/2017 19:30,12.42
2/16/2017 19:40,12.25
2/16/2017 19:50,11.96
2/16/2017 20:00,11.9
2/16/2017 20:10,11.99
2/16/2017 20:20,12.21
2/16/2017 20:30,12.23
2/16/2017 20:40,12.28
2/16/2017 20:50,12.32
2/16/2017 21:00,12.59
2/16/2017 21:10,12.75
2/16/2017 21:20,12.87
2/16/2017 21:30,12.98
2/16/2017 21:40,13.08
2/16/2017 21:50,13.1
2/16/2017 22:00,13.08
2/16/2017 22:10,12.97
2/16/2017 22:20,12.87
2/16/2017 22:30,12.8
2/16/2017 22:40,12.74
2/16/2017 22:50,12.73
2/16/2017 23:00,12.81
2/16/2017 23:10,12.74
2/16/2017 23:20,12.76
2/16/2017 23:30,12.95
2/16/2017 23:40,13.16
2/16/2017 23:50,13.2
2/17/2017 0:00,13.2
2/17/2017 0:10,13.14
2/17/2017 0:20,13.07
2/17/2017 0:30,13.15
2/17/2017 0:40,13.12
2/17/2017 0:50,12.98
2/17/2017 1:00,12.9
2/17/2017 1:10,12.94
2/17/2017 1:20,12.95
2/17/2017 1:30,13
2/17/2017 1:40,12.96
2/17/2017 1:50,13.02
2/17/2017 2:00,13.03
2/17/2017 2:10,13.01
2/17/2017 2:20,12.99
2/17/2017 2:30,12.92
2/17/2017 2:40,12.96
2/17/2017 2:50,13.06
2/17/2017 3:00,12.96
2/17/2017 3:10,13
2/17/2017 3:20,13.26
2/17/2017 3:30,13.31
2/17/2017 3:40,13.42
2/17/2017 3:50,13.5
2/17/2017 4:00,13.51
2/17/2017 4:10,13.34
2/17/2017 4:20,13.23
2/17/2017 4:30,13.46
2/17/2017 4:40,13.49
2/17/2017 4:50,13.44
2/17/2017 5:00,13.36
2/17/2017 5:10,13.44
2/17/2017 5:20,13.51
2/17/2017 5:30,13.23
2/17/2017 5:40,12.83
2/17/2017 5:50,11.64
2/17/2017 6:00,11.22
2/17/2017 6:10,11.39
2/17/2017 6:20,11.41
2/17/2017 6:30,11.44
2/17/2017 6:40,11.48
2/17/2017 6:50,11.5
2/17/2017 7:00,11.49
2/17/2017 7:10,11.49
2/17/2017 7:20,11.31
2/17/2017 7:30,11.28
2/17/2017 7:40,11.23
2/17/2017 7:50,10.62
2/17/2017 8:00,10.1
2/17/2017 8:10,10.35
2/17/2017 8:20,10.56
2/17/2017 8:30,10.7
2/17/2017 8:40,10.58
2/17/2017 8:50,10.63
2/17/2017 9:00,10.68
2/17/2017 9:10,10.66
2/17/2017 9:20,10.61
2/17/2017 9:30,10.62
2/17/2017 9:40,10.69
2/17/2017 9:50,10.94
2/17/2017 10:00,11.59
2/17/2017 10:10,11.56
2/17/2017 10:20,11.31
2/17/2017 10:30,11.2
2/17/2017 10:40,11.26
2/17/2017 10:50,11.41
2/17/2017 11:00,11.4
2/17/2017 11:10,11.24
2/17/2017 11:20,10.96
2/17/2017 11:30,11.17
2/17/2017 11:40,11.45
2/17/2017 11:50,11.54
2/17/2017 12:00,11.64
2/17/2017 12:10,11.88
2/17/2017 12:20,11.78
2/17/2017 12:30,11.62
2/17/2017 12:40,11.59
2/17/2017 12:50,11.6
2/17/2017 13:00,11.61
2/17/2017 13:10,11.63
2/17/2017 13:20,11.75
2/17/2017 13:30,11.51
2/17/2017 13:40,10.38
2/17/2017 13:50,9.69
2/17/2017 14:00,9.56
2/17/2017 14:10,9.84
2/17/2017 14:20,10.06
2/17/2017 14:30,10.05
2/17/2017 14:40,9.88
2/17/2017 14:50,9.76
2/17/2017 15:00,9.83
2/17/2017 15:10,10
2/17/2017 15:20,9.83
2/17/2017 15:30,9.92
2/17/2017 15:40,9.62
2/17/2017 15:50,9.33
2/17/2017 16:00,9.18
2/17/2017 16:10,9.05
2/17/2017 16:20,8.79
2/17/2017 16:30,9.11
2/17/2017 16:40,9.4
2/17/2017 16:50,10.69
2/17/2017 17:00,11.88
2/17/2017 17:10,12.26
2/17/2017 17:20,12.34
2/17/2017 17:30,12.24
2/17/2017 17:40,12.11
2/17/2017 17:50,11.86
2/17/2017 18:00,11.77
2/17/2017 18:10,11.55
2/17/2017 18:20,11.26
2/17/2017 18:30,11.05
2/17/2017 18:40,10.92
2/17/2017 18:50,10.88
2/17/2017 19:00,10.85
2/17/2017 19:10,10.77
2/17/2017 19:20,10.74
2/17/2017 19:30,10.7
2/17/2017 19:40,10.73
2/17/2017 19:50,10.63
2/17/2017 20:00,10.57
2/17/2017 20:10,10.53
2/17/2017 20:20,10.59
2/17/2017 20:30,10.59
2/17/2017 20:40,10.49
2/17/2017 20:50,10.38
2/17/2017 21:00,10.62
2/17/2017 21:10,10.75
2/17/2017 21:20,10.86
2/17/2017 21:30,10.98
2/17/2017 21:40,10.99
2/17/2017 21:50,11.07
2/17/2017 22:00,10.98
2/17/2017 22:10,10.93
2/17/2017 22:20,10.86
2/17/2017 22:30,10.79
2/17/2017 22:40,10.62
2/17/2017 22:50,10.44
2/17/2017 23:00,10.54
2/17/2017 23:10,10.63
2/17/2017 23:20,10.61
2/17/2017 23:30,10.51
2/17/2017 23:40,10.64
2/17/2017 23:50,10.85
2/18/2017 0:00,10.9
2/18/2017 0:10,10.72
2/18/2017 0:20,10.43
2/18/2017 0:30,10.31
2/18/2017 0:40,10.25
2/18/2017 0:50,10.08
2/18/2017 1:00,9.97
2/18/2017 1:10,9.92
2/18/2017 1:20,9.87
2/18/2017 1:30,9.91
2/18/2017 1:40,9.98
2/18/2017 1:50,9.98
2/18/2017 2:00,10.21
2/18/2017 2:10,10.44
2/18/2017 2:20,10.4
2/18/2017 2:30,10.38
2/18/2017 2:40,10.48
2/18/2017 2:50,10.52
2/18/2017 3:00,10.51
2/18/2017 3:10,10.46
2/18/2017 3:20,10.32
2/18/2017 3:30,10.13
2/18/2017 3:40,10.06
2/18/2017 3:50,9.97
2/18/2017 4:00,9.88
2/18/2017 4:10,9.79
2/18/2017 4:20,9.91
2/18/2017 4:30,10.09
2/18/2017 4:40,10.2
2/18/2017 4:50,10.59
2/18/2017 5:00,10.94
2/18/2017 5:10,10.89
2/18/2017 5:20,11.16
2/18/2017 5:30,11.71
2/18/2017 5:40,12.1
2/18/2017 5:50,11.95
2/18/2017 6:00,11.47
2/18/2017 6:10,11.33
2/18/2017 6:20,11.16
2/18/2017 6:30,11.06
2/18/2017 6:40,10.96
2/18/2017 6:50,10.95
2/18/2017 7:00,11.02
2/18/2017 7:10,11.12
2/18/2017 7:20,11.26
2/18/2017 7:30,11.36
2/18/2017 7:40,11.82
2/18/2017 7:50,12.52
2/18/2017 8:00,12.82
2/18/2017 8:10,12.75
2/18/2017 8:20,12.51
2/18/2017 8:30,11.92
2/18/2017 8:40,12.55
2/18/2017 8:50,12.88
2/18/2017 9:00,12.95
2/18/2017 9:10,13.18
2/18/2017 9:20,13.37
2/18/2017 9:30,13.53
2/18/2017 9:40,13.58
2/18/2017 9:50,13.52
2/18/2017 10:00,13.71
2/18/2017 10:10,13.69
2/18/2017 10:20,13.71
2/18/2017 10:30,13.75
2/18/2017 10:40,13.69
2/18/2017 10:50,13.57
2/18/2017 11:00,13.31
2/18/2017 11:10,13.53
2/18/2017 11:20,13.63
2/18/2017 11:30,13.65
2/18/2017 11:40,13.77
2/18/2017 11:50,13.82
2/18/2017 12:00,13.9
2/18/2017 12:10,13.97
2/18/2017 12:20,13.73
2/18/2017 12:30,13.83
2/18/2017 12:40,13.93
2/18/2017 12:50,13.91
2/18/2017 13:00,13.99
2/18/2017 13:10,13.96
2/18/2017 13:20,13.91
2/18/2017 13:30,14.03
2/18/2017 13:40,13.96
2/18/2017 13:50,13.77
2/18/2017 14:00,13.95
2/18/2017 14:10,13.94
2/18/2017 14:20,13.98
2/18/2017 14:30,13.85
2/18/2017 14:40,13.68
2/18/2017 14:50,13.72
2/18/2017 15:00,13.65
2/18/2017 15:10,13.87
2/18/2017 15:20,13.93
2/18/2017 15:30,14.05
2/18/2017 15:40,14.11
2/18/2017 15:50,14.09
2/18/2017 16:00,14.08
2/18/2017 16:10,13.95
2/18/2017 16:20,13.96
2/18/2017 16:30,13.87
2/18/2017 16:40,13.66
2/18/2017 16:50,13.47
2/18/2017 17:00,13.74
2/18/2017 17:10,13.82
2/18/2017 17:20,13.8
2/18/2017 17:30,13.72
2/18/2017 17:40,13.63
2/18/2017 17:50,13.36
2/18/2017 18:00,13.49
2/18/2017 18:10,13.54
2/18/2017 18:20,13.53
2/18/2017 18:30,13.56
2/18/2017 18:40,13.62
2/18/2017 18:50,13.46
2/18/2017 19:00,13.63
2/18/2017 19:10,13.61
2/18/2017 19:20,13.57
2/18/2017 19:30,13.68
2/18/2017 19:40,13.7
2/18/2017 19:50,13.76
2/18/2017 20:00,13.87
2/18/2017 20:10,13.8
2/18/2017 20:20,13.72
2/18/2017 20:30,13.78
2/18/2017 20:40,13.8
2/18/2017 20:50,13.81
2/18/2017 21:00,13.78
2/18/2017 21:10,13.79
2/18/2017 21:20,13.85
2/18/2017 21:30,13.84
2/18/2017 21:40,13.82
2/18/2017 21:50,13.85
2/18/2017 22:00,13.8
2/18/2017 22:10,13.77
2/18/2017 22:20,13.77
2/18/2017 22:30,13.69
2/18/2017 22:40,13.55
2/18/2017 22:50,13.52
2/18/2017 23:00,13.57
2/18/2017 23:10,13.58
2/18/2017 23:20,13.51
2/18/2017 23:30,13.6
2/18/2017 23:40,13.66
2/18/2017 23:50,13.6
2/19/2017 0:00,13.42
2/19/2017 0:10,13.42
2/19/2017 0:20,13.58
2/19/2017 0:30,13.64
2/19/2017 0:40,13.65
2/19/2017 0:50,13.56
2/19/2017 1:00,13.66
2/19/2017 1:10,13.66
2/19/2017 1:20,13.67
2/19/2017 1:30,13.73
2/19/2017 1:40,13.76
2/19/2017 1:50,13.75
2/19/2017 2:00,13.74
2/19/2017 2:10,13.76
2/19/2017 2:20,13.8
2/19/2017 2:30,13.8
2/19/2017 2:40,13.78
2/19/2017 2:50,13.73
2/19/2017 3:00,13.78
2/19/2017 3:10,13.77
2/19/2017 3:20,13.75
2/19/2017 3:30,13.76
2/19/2017 3:40,13.73
2/19/2017 3:50,13.78
2/19/2017 4:00,13.79
2/19/2017 4:10,13.75
2/19/2017 4:20,13.7
2/19/2017 4:30,13.77
2/19/2017 4:40,13.81
2/19/2017 4:50,13.85
2/19/2017 5:00,13.83
2/19/2017 5:10,13.81
2/19/2017 5:20,13.79
2/19/2017 5:30,13.75
2/19/2017 5:40,13.72
2/19/2017 5:50,13.67
2/19/2017 6:00,13.65
2/19/2017 6:10,13.69
2/19/2017 6:20,13.77
2/19/2017 6:30,13.78
2/19/2017 6:40,13.74
2/19/2017 6:50,13.73
2/19/2017 7:00,13.77
2/19/2017 7:10,13.76
2/19/2017 7:20,13.77
2/19/2017 7:30,13.65
2/19/2017 7:40,13.6
2/19/2017 7:50,13.66
2/19/2017 8:00,13.64
2/19/2017 8:10,13.6
2/19/2017 8:20,13.61
2/19/2017 8:30,13.63
2/19/2017 8:40,13.65
2/19/2017 8:50,13.65
2/19/2017 9:00,13.69
2/19/2017 9:10,13.68
2/19/2017 9:20,13.67
2/19/2017 9:30,13.66
2/19/2017 9:40,13.72
2/19/2017 9:50,13.78
2/19/2017 10:00,13.67
2/19/2017 10:10,13.69
2/19/2017 10:20,13.72
2/19/2017 10:30,13.75
2/19/2017 10:40,13.81
2/19/2017 10:50,13.81
2/19/2017 11:00,13.9
2/19/2017 11:10,13.99
2/19/2017 11:20,13.86
2/19/2017 11:30,13.84
2/19/2017 11:40,13.95
2/19/2017 11:50,13.92
2/19/2017 12:00,13.93
2/19/2017 12:10,13.98
2/19/2017 12:20,13.94
2/19/2017 12:30,13.91
2/19/2017 12:40,13.75
2/19/2017 12:50,13.8
2/19/2017 13:00,13.77
2/19/2017 13:10,13.73
2/19/2017 13:20,13.56
2/19/2017 13:30,13.58
2/19/2017 13:40,13.78
2/19/2017 13:50,13.78
2/19/2017 14:00,13.8
2/19/2017 14:10,13.83
2/19/2017 14:20,13.93
2/19/2017 14:30,13.83
2/19/2017 14:40,13.78
2/19/2017 14:50,13.85
2/19/2017 15:00,13.85
2/19/2017 15:10,13.84
2/19/2017 15:20,13.88
2/19/2017 15:30,13.98
2/19/2017 15:40,14.03
2/19/2017 15:50,14.06
2/19/2017 16:00,13.95
2/19/2017 16:10,13.89
2/19/2017 16:20,13.84
2/19/2017 16:30,13.84
2/19/2017 16:40,13.79
2/19/2017 16:50,13.86
2/19/2017 17:00,13.8
2/19/2017 17:10,13.85
2/19/2017 17:20,13.86
2/19/2017 17:30,13.83
2/19/2017 17:40,13.83
2/19/2017 17:50,13.76
2/19/2017 18:00,13.79
2/19/2017 18:10,13.82
2/19/2017 18:20,13.77
2/19/2017 18:30,13.74
2/19/2017 18:40,13.68
2/19/2017 18:50,13.7
2/19/2017 19:00,13.71
2/19/2017 19:10,13.72
2/19/2017 19:20,13.75
2/19/2017 19:30,13.67
2/19/2017 19:40,13.78
2/19/2017 19:50,13.88
2/19/2017 20:00,13.89
2/19/2017 20:10,13.72
2/19/2017 20:20,13.72
2/19/2017 20:30,13.84
2/19/2017 20:40,13.89
2/19/2017 20:50,13.88
2/19/2017 21:00,13.81
2/19/2017 21:10,13.81
2/19/2017 21:20,13.92
2/19/2017 21:30,13.94
2/19/2017 21:40,13.9
2/19/2017 21:50,13.94
2/19/2017 22:00,14.02
2/19/2017 22:10,14.05
2/19/2017 22:20,14.01
2/19/2017 22:30,14.02
2/19/2017 22:40,13.97
2/19/2017 22:50,13.92
2/19/2017 23:00,13.91
2/19/2017 23:10,13.89
2/19/2017 23:20,13.88
2/19/2017 23:30,13.89
2/19/2017 23:40,13.87
2/19/2017 23:50,13.9
2/20/2017 0:00,13.88
2/20/2017 0:10,13.91
2/20/2017 0:20,14
2/20/2017 0:30,13.98
2/20/2017 0:40,13.96
2/20/2017 0:50,13.97
2/20/2017 1:00,13.97
2/20/2017 1:10,13.99
2/20/2017 1:20,13.98
2/20/2017 1:30,13.94
2/20/2017 1:40,13.88
2/20/2017 1:50,13.91
2/20/2017 2:00,13.94
2/20/2017 2:10,13.96
2/20/2017 2:20,13.9
2/20/2017 2:30,13.87
2/20/2017 2:40,13.82
2/20/2017 2:50,13.77
2/20/2017 3:00,13.76
2/20/2017 3:10,13.73
2/20/2017 3:20,13.7
2/20/2017 3:30,13.75
2/20/2017 3:40,13.73
2/20/2017 3:50,13.69
2/20/2017 4:00,13.6
2/20/2017 4:10,13.58
2/20/2017 4:20,13.55
2/20/2017 4:30,13.51
2/20/2017 4:40,13.55
2/20/2017 4:50,13.46
2/20/2017 5:00,13.5
2/20/2017 5:10,13.55
2/20/2017 5:20,13.56
2/20/2017 5:30,13.57
2/20/2017 5:40,13.48
2/20/2017 5:50,13.37
2/20/2017 6:00,13.43
2/20/2017 6:10,13.41
2/20/2017 6:20,13.41
2/20/2017 6:30,13.42
2/20/2017 6:40,13.42
2/20/2017 6:50,13.45
2/20/2017 7:00,13.49
2/20/2017 7:10,13.3
2/20/2017 7:20,13.22
2/20/2017 7:30,13.3
2/20/2017 7:40,13.44
2/20/2017 7:50,13.5
2/20/2017 8:00,13.57
2/20/2017 8:10,13.62
2/20/2017 8:20,13.69
2/20/2017 8:30,13.7
2/20/2017 8:40,13.71
2/20/2017 8:50,13.8
2/20/2017 9:00,13.79
2/20/2017 9:10,13.62
2/20/2017 9:20,13.13
2/20/2017 9:30,13.07
2/20/2017 9:40,13.15
2/20/2017 9:50,13.36
2/20/2017 10:00,13.48
2/20/2017 10:10,13.61
2/20/2017 10:20,13.7
2/20/2017 10:30,13.83
2/20/2017 10:40,13.86
2/20/2017 10:50,13.91
2/20/2017 11:00,13.99
2/20/2017 11:10,14.07
2/20/2017 11:20,14.13
2/20/2017 11:30,14.14
2/20/2017 11:40,13.98
2/20/2017 11:50,13.97
2/20/2017 12:00,14.15
2/20/2017 12:10,14.22
2/20/2017 12:20,13.57
2/20/2017 12:30,12.77
2/20/2017 12:40,12.7
2/20/2017 12:50,12.46
2/20/2017 13:00,12.14
2/20/2017 13:10,12.45
2/20/2017 13:20,12.76
2/20/2017 13:30,12.78
2/20/2017 13:40,12.7
2/20/2017 13:50,12.67
2/20/2017 14:00,12.8
2/20/2017 14:10,13.02
2/20/2017 14:20,13.37
2/20/2017 14:30,13.21
2/20/2017 14:40,13.51
2/20/2017 14:50,13.47
2/20/2017 15:00,13.64
2/20/2017 15:10,13.85
2/20/2017 15:20,14.08
2/20/2017 15:30,14.27
2/20/2017 15:40,14.2
2/20/2017 15:50,14.3
2/20/2017 16:00,14.12
2/20/2017 16:10,14.24
2/20/2017 16:20,14.44
2/20/2017 16:30,14.23
2/20/2017 16:40,14.06
2/20/2017 16:50,14.46
2/20/2017 17:00,14.38
2/20/2017 17:10,14.28
2/20/2017 17:20,14.35
2/20/2017 17:30,14.43
2/20/2017 17:40,14.37
2/20/2017 17:50,14.37
2/20/2017 18:00,14.43
2/20/2017 18:10,14.28
2/20/2017 18:20,14
2/20/2017 18:30,13.88
2/20/2017 18:40,13.85
2/20/2017 18:50,13.7
2/20/2017 19:00,13.45
2/20/2017 19:10,13.27
2/20/2017 19:20,12.9
2/20/2017 19:30,12.63
2/20/2017 19:40,12.46
2/20/2017 19:50,11.92
2/20/2017 20:00,11.62
2/20/2017 20:10,11.32
2/20/2017 20:20,10.99
2/20/2017 20:30,10.75
2/20/2017 20:40,10.67
2/20/2017 20:50,10.55
2/20/2017 21:00,10.39
2/20/2017 21:10,10.3
2/20/2017 21:20,10.24
2/20/2017 21:30,10.33
2/20/2017 21:40,10.08
2/20/2017 21:50,10.02
2/20/2017 22:00,9.75
2/20/2017 22:10,9.68
2/20/2017 22:20,9.75
2/20/2017 22:30,9.91
2/20/2017 22:40,9.81
2/20/2017 22:50,9.54
2/20/2017 23:00,9.3
2/20/2017 23:10,9.3
2/20/2017 23:20,9.13
2/20/2017 23:30,9.26
2/20/2017 23:40,9.26
2/20/2017 23:50,9.16
2/21/2017 0:00,8.99
2/21/2017 0:10,8.87
2/21/2017 0:20,8.84
2/21/2017 0:30,8.78
2/21/2017 0:40,8.58
2/21/2017 0:50,8.42
2/21/2017 1:00,8.37
2/21/2017 1:10,8.28
2/21/2017 1:20,8.42
2/21/2017 1:30,8.48
2/21/2017 1:40,8.33
2/21/2017 1:50,8.37
2/21/2017 2:00,8.25
2/21/2017 2:10,8.05
2/21/2017 2:20,8.07
2/21/2017 2:30,7.85
2/21/2017 2:40,7.66
2/21/2017 2:50,7.73
2/21/2017 3:00,7.63
2/21/2017 3:10,7.58
2/21/2017 3:20,7.5
2/21/2017 3:30,7.44
2/21/2017 3:40,7.39
2/21/2017 3:50,7.38
2/21/2017 4:00,7.47
2/21/2017 4:10,7.44
2/21/2017 4:20,7.31
2/21/2017 4:30,7.23
2/21/2017 4:40,7.13
2/21/2017 4:50,6.969
2/21/2017 5:00,6.982
2/21/2017 5:10,7.04
2/21/2017 5:20,7.01
2/21/2017 5:30,7.01
2/21/2017 5:40,7.03
2/21/2017 5:50,7.26
2/21/2017 6:00,7.62
2/21/2017 6:10,7.67
2/21/2017 6:20,7.58
2/21/2017 6:30,7.61
2/21/2017 6:40,7.52
2/21/2017 6:50,7.65
2/21/2017 7:00,7.84
2/21/2017 7:10,8.2
2/21/2017 7:20,8.58
2/21/2017 7:30,8.82
2/21/2017 7:40,9.25
2/21/2017 7:50,9.81
2/21/2017 8:00,10.32
2/21/2017 8:10,10.46
2/21/2017 8:20,10.69
2/21/2017 8:30,10.8
2/21/2017 8:40,10.91
2/21/2017 8:50,11.15
2/21/2017 9:00,10.88
2/21/2017 9:10,11.22
2/21/2017 9:20,12.6
2/21/2017 9:30,11.35
2/21/2017 9:40,12.13
2/21/2017 9:50,13.21
2/21/2017 10:00,13.45
2/21/2017 10:10,13.34
2/21/2017 10:20,13.45
2/21/2017 10:30,13.59
2/21/2017 10:40,13.64
2/21/2017 10:50,13.31
2/21/2017 11:00,13.09
2/21/2017 11:10,13.28
2/21/2017 11:20,13.55
2/21/2017 11:30,13.55
2/21/2017 11:40,13.55
2/21/2017 11:50,13.64
2/21/2017 12:00,14.16
2/21/2017 12:10,14.59
2/21/2017 12:20,15.18
2/21/2017 12:30,15.51
2/21/2017 12:40,15.53
2/21/2017 12:50,15.79
2/21/2017 13:00,15.92
2/21/2017 13:10,15.86
2/21/2017 13:20,15.92
2/21/2017 13:30,16.25
2/21/2017 13:40,16.1
2/21/2017 13:50,15.86
2/21/2017 14:00,15.76
2/21/2017 14:10,15.84
2/21/2017 14:20,15.69
2/21/2017 14:30,15.24
2/21/2017 14:40,15.3
2/21/2017 14:50,15.6
2/21/2017 15:00,15.61
2/21/2017 15:10,15.72
2/21/2017 15:20,15.59
2/21/2017 15:30,15.67
2/21/2017 15:40,15.95
2/21/2017 15:50,16.18
2/21/2017 16:00,16.13
2/21/2017 16:10,15.9
2/21/2017 16:20,15.84
2/21/2017 16:30,15.62
2/21/2017 16:40,15.9
2/21/2017 16:50,16.03
2/21/2017 17:00,15.9
2/21/2017 17:10,15.57
2/21/2017 17:20,15.4
2/21/2017 17:30,15.29
2/21/2017 17:40,15.27
2/21/2017 17:50,15.41
2/21/2017 18:00,15.4
2/21/2017 18:10,15.24
2/21/2017 18:20,15.11
2/21/2017 18:30,15.03
2/21/2017 18:40,15.03
2/21/2017 18:50,14.89
2/21/2017 19:00,14.89
2/21/2017 19:10,14.94
2/21/2017 19:20,15.1
2/21/2017 19:30,15.01
2/21/2017 19:40,14.94
2/21/2017 19:50,14.75
2/21/2017 20:00,14.49
2/21/2017 20:10,14.95
2/21/2017 20:20,14.83
2/21/2017 20:30,14.3
2/21/2017 20:40,14.11
2/21/2017 20:50,13.98
2/21/2017 21:00,14.08
2/21/2017 21:10,14.32
2/21/2017 21:20,14.64
2/21/2017 21:30,14.58
2/21/2017 21:40,14.43
2/21/2017 21:50,14.57
2/21/2017 22:00,14.57
2/21/2017 22:10,14.31
2/21/2017 22:20,13.82
2/21/2017 22:30,13.36
2/21/2017 22:40,13.5
2/21/2017 22:50,13.76
2/21/2017 23:00,13.64
2/21/2017 23:10,13.51
2/21/2017 23:20,13.47
2/21/2017 23:30,13.45
2/21/2017 23:40,13.79
2/21/2017 23:50,14.46
2/22/2017 0:00,14.43
2/22/2017 0:10,14.6
2/22/2017 0:20,14.65
2/22/2017 0:30,14.8
2/22/2017 0:40,14.99
2/22/2017 0:50,15.14
2/22/2017 1:00,15.19
2/22/2017 1:10,15.2
2/22/2017 1:20,15.15
2/22/2017 1:30,15.07
2/22/2017 1:40,14.95
2/22/2017 1:50,14.63
2/22/2017 2:00,14.34
2/22/2017 2:10,14.14
2/22/2017 2:20,13.97
2/22/2017 2:30,13.84
2/22/2017 2:40,13.64
2/22/2017 2:50,13.75
2/22/2017 3:00,13.67
2/22/2017 3:10,13.56
2/22/2017 3:20,13.29
2/22/2017 3:30,13.23
2/22/2017 3:40,12.92
2/22/2017 3:50,12.91
2/22/2017 4:00,12.87
2/22/2017 4:10,12.87
2/22/2017 4:20,12.72
2/22/2017 4:30,12.9
2/22/2017 4:40,13.15
2/22/2017 4:50,13.39
2/22/2017 5:00,13.46
2/22/2017 5:10,13.34
2/22/2017 5:20,13.27
2/22/2017 5:30,13.48
2/22/2017 5:40,13.86
2/22/2017 5:50,13.98
2/22/2017 6:00,14.04
2/22/2017 6:10,14.02
2/22/2017 6:20,13.9
2/22/2017 6:30,13.87
2/22/2017 6:40,13.8
2/22/2017 6:50,13.45
2/22/2017 7:00,13.12
2/22/2017 7:10,13.38
2/22/2017 7:20,13.41
2/22/2017 7:30,13.29
2/22/2017 7:40,13.23
2/22/2017 7:50,13.18
2/22/2017 8:00,13.4
2/22/2017 8:10,13.64
2/22/2017 8:20,13.95
2/22/2017 8:30,14.08
2/22/2017 8:40,14.06
2/22/2017 8:50,14.08
2/22/2017 9:00,14.22
2/22/2017 9:10,14.34
2/22/2017 9:20,14.43
2/22/2017 9:30,14.53
2/22/2017 9:40,14.69
2/22/2017 9:50,14.83
2/22/2017 10:00,15.02
2/22/2017 10:10,15.16
2/22/2017 10:20,15.19
2/22/2017 10:30,15.37
2/22/2017 10:40,15.59
2/22/2017 10:50,15.7
2/22/2017 11:00,15.83
2/22/2017 11:10,15.91
2/22/2017 11:20,16.03
2/22/2017 11:30,16.19
2/22/2017 11:40,16.43
2/22/2017 11:50,16.41
2/22/2017 12:00,16.51
2/22/2017 12:10,16.53
2/22/2017 12:20,16.67
2/22/2017 12:30,16.62
2/22/2017 12:40,16.6
2/22/2017 12:50,16.75
2/22/2017 13:00,16.91
2/22/2017 13:10,16.99
2/22/2017 13:20,16.87
2/22/2017 13:30,17.18
2/22/2017 13:40,17.48
2/22/2017 13:50,17.46
2/22/2017 14:00,17.43
2/22/2017 14:10,17.54
2/22/2017 14:20,17.66
2/22/2017 14:30,17.6
2/22/2017 14:40,17.74
2/22/2017 14:50,17.5
2/22/2017 15:00,17.43
2/22/2017 15:10,17.43
2/22/2017 15:20,17.39
2/22/2017 15:30,17.54
2/22/2017 15:40,17.75
2/22/2017 15:50,17.69
2/22/2017 16:00,17.76
2/22/2017 16:10,17.7
2/22/2017 16:20,17.88
2/22/2017 16:30,18.04
2/22/2017 16:40,18.09
2/22/2017 16:50,17.99
2/22/2017 17:00,17.67
2/22/2017 17:10,17.6
2/22/2017 17:20,17.53
2/22/2017 17:30,17.36
2/22/2017 17:40,17.15
2/22/2017 17:50,16.92
2/22/2017 18:00,16.49
2/22/2017 18:10,15.92
2/22/2017 18:20,15.5
2/22/2017 18:30,15.19
2/22/2017 18:40,14.92
2/22/2017 18:50,14.67
2/22/2017 19:00,14.46
2/22/2017 19:10,14.26
2/22/2017 19:20,14.04
2/22/2017 19:30,13.81
2/22/2017 19:40,13.59
2/22/2017 19:50,13.58
2/22/2017 20:00,13.49
2/22/2017 20:10,13.34
2/22/2017 20:20,13.21
2/22/2017 20:30,13.02
2/22/2017 20:40,13.03
2/22/2017 20:50,12.97
2/22/2017 21:00,12.89
2/22/2017 21:10,12.91
2/22/2017 21:20,12.97
2/22/2017 21:30,12.99
